benchmark,result,holes,solve,check
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0001_Improved_Code_Equations/prob_00064_002337__14039764.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0002_Neville_Aitken_Interpolation/prob_00221_009134__14479964.smt_in/mirabelle/mirabelle.log,unsat,,170,10
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0002_Neville_Aitken_Interpolation/prob_00180_007192__14390582.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0002_Neville_Aitken_Interpolation/prob_00059_001931__14140766.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0002_Neville_Aitken_Interpolation/prob_00094_003147__14230580.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0002_Neville_Aitken_Interpolation/prob_00140_005386__14308268.smt_in/mirabelle/mirabelle.log,unsat,,205,16
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00219_006912__19099836.smt_in/mirabelle/mirabelle.log,unsat,,13,6
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00390_011805__19277336.smt_in/mirabelle/mirabelle.log,unsat,,1080,27
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00067_002102__18890974.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00359_010646__19174104.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00449_013717__19364700.smt_in/mirabelle/mirabelle.log,unsat,,50,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00505_015977__19452258.smt_in/mirabelle/mirabelle.log,unsat,,316,35
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00116_004038__18971798.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00482_014786__19409956.smt_in/mirabelle/mirabelle.log,unsat,,77,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0008_Ring_Hom/prob_00312_009280__19115586.smt_in/mirabelle/mirabelle.log,unsat,,105,13
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0004_Lagrange_Interpolation/prob_00046_001767__18387938.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0004_Lagrange_Interpolation/prob_00091_003746__18521766.smt_in/mirabelle/mirabelle.log,unsat,,131,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00278_010440__20715088.smt_in/mirabelle/mirabelle.log,unsat,,108,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00219_007986__20541188.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00085_003458__20211808.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00176_006762__20392220.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00251_009368__20630858.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00446_017973__21143002.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00412_016746__21057852.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00115_004653__20316476.smt_in/mirabelle/mirabelle.log,unsat,,95,5
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00476_019210__21226208.smt_in/mirabelle/mirabelle.log,unsat,,188,10
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00056_002125__20086840.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00512_020571__21309642.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00351_014174__20890840.smt_in/mirabelle/mirabelle.log,unsat,,502,13
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00377_015552__20971736.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0010_Newton_Interpolation/prob_00322_012410__20807966.smt_in/mirabelle/mirabelle.log,unsat,,76,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00104_003376__14760464.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01097_038013__17580886.smt_in/mirabelle/mirabelle.log,unsat,,90,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00791_027814__16794964.smt_in/mirabelle/mirabelle.log,unsat,,233,5
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01002_034810__17334444.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00530_018297__16168182.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00203_006925__15143132.smt_in/mirabelle/mirabelle.log,unsat,,352,12
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00557_019337__16250646.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00666_023431__16494056.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01215_042600__17824644.smt_in/mirabelle/mirabelle.log,unsat,,85,12
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00818_028844__16885124.smt_in/mirabelle/mirabelle.log,unsat,,65,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01281_044994__18002104.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00072_002257__14675554.smt_in/mirabelle/mirabelle.log,unsat,,98,5
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00494_017195__16087816.smt_in/mirabelle/mirabelle.log,unsat,,273,6
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00753_026576__16721196.smt_in/mirabelle/mirabelle.log,unsat,,46,11
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00396_013758__15757668.smt_in/mirabelle/mirabelle.log,unsat,,149,19
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00583_020240__16321964.smt_in/mirabelle/mirabelle.log,unsat,,129,32
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00464_016206__16011070.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01308_046278__18083364.smt_in/mirabelle/mirabelle.log,unsat,,519,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00358_012631__15629022.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00852_029891__16976172.smt_in/mirabelle/mirabelle.log,unsat,,43,45
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01243_043735__17908764.smt_in/mirabelle/mirabelle.log,unsat,,320,646
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01362_048630__18253316.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00276_009319__15302356.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00140_004659__14913250.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01073_037267__17495092.smt_in/mirabelle/mirabelle.log,unsat,,321,21
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00171_005868__15029474.smt_in/mirabelle/mirabelle.log,unsat,,155,21
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00882_030962__17050520.smt_in/mirabelle/mirabelle.log,unsat,,85,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01336_047436__18170894.smt_in/mirabelle/mirabelle.log,unsat,,293,23
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00046_001392__14594370.smt_in/mirabelle/mirabelle.log,unsat,,85,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00244_007952__15220072.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01128_039251__17656840.smt_in/mirabelle/mirabelle.log,unsat,,155,8
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00901_031737__17138672.smt_in/mirabelle/mirabelle.log,unsat,,339,13
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00332_011574__15467644.smt_in/mirabelle/mirabelle.log,unsat,,244,38
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01035_035967__17413582.smt_in/mirabelle/mirabelle.log,unsat,,99,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00298_010045__15388624.smt_in/mirabelle/mirabelle.log,unsat,,92,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00620_021681__16405720.smt_in/mirabelle/mirabelle.log,unsat,,87,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00953_033277__17242608.smt_in/mirabelle/mirabelle.log,unsat,,120,26
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00438_014940__15924494.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_01177_041069__17733108.smt_in/mirabelle/mirabelle.log,unsat,,1216,16
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0003_Missing_Polynomial/prob_00703_024968__16632596.smt_in/mirabelle/mirabelle.log,unsat,,91,1
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00418_015529__13443828.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00507_018153__13684554.smt_in/mirabelle/mirabelle.log,unsat,,95,13
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00062_002297__12509662.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00156_005999__12837334.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00314_011635__13142794.smt_in/mirabelle/mirabelle.log,unsat,,77,4
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00461_016802__13581174.smt_in/mirabelle/mirabelle.log,unsat,,93,24
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00142_005098__12759304.smt_in/mirabelle/mirabelle.log,unsat,,99,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00383_014421__13364278.smt_in/mirabelle/mirabelle.log,unsat,,87,51
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00113_004089__12677168.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00277_010470__13065246.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00230_009004__12984706.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00356_013586__13297650.smt_in/mirabelle/mirabelle.log,unsat,,88,8
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00586_020396__13859344.smt_in/mirabelle/mirabelle.log,unsat,,107,12
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00562_019510__13769492.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00617_021602__13949360.smt_in/mirabelle/mirabelle.log,unsat,,96,12
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00186_007438__12913682.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00330_012578__13207840.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00085_003135__12592878.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0000_Missing_Unsorted/prob_00045_001521__12433270.smt_in/mirabelle/mirabelle.log,unsat,,99,2
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0006_Is_Rat_To_Rat/prob_00095_003439__18812920.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0006_Is_Rat_To_Rat/prob_00070_002409__18734810.smt_in/mirabelle/mirabelle.log,unsat,,169,15
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0009_Ring_Hom_Poly/prob_00151_005068__19676290.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0009_Ring_Hom_Poly/prob_00286_009256__19773206.smt_in/mirabelle/mirabelle.log,unsat,,118,3
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0009_Ring_Hom_Poly/prob_00331_011032__19867886.smt_in/mirabelle/mirabelle.log,,,,
/home/user/artifact/output/all/verit+sledgehammer/seventeen/baseline_probs/SMT2/Polynomial_Interpolation/0009_Ring_Hom_Poly/prob_00093_003015__19595990.smt_in/mirabelle/mirabelle.log,unsat,,118,2
